osm_id,code,fclass,name,lon,lat
358947879,2082,school,The Tutmose Academy Charter School,-104.78192,38.82527
2189955710,2501,supermarket,Walmart Neighborhood Market,-104.75839,38.80757
3262037034,2110,hospital,Children's Hospital Colorado at Memorial Hospital,-104.79959,38.83938
4149617591,2303,cafe,Starbucks,-104.75843,38.84339
4339020292,2303,cafe,Starbucks,-104.75874,38.78975
358928741,2082,school,Washington School,-104.21191,38.98444
358929043,2082,school,District 60 J School,-104.09246,38.82833
2379687242,2083,kindergarten,First Step Preschool,-104.69955,39.01254
2474821070,2082,school,,-104.59828,38.95158
2474821093,2082,school,,-104.59809,38.95159
2474821570,2082,school,,-104.60356,38.9266
2474821590,2082,school,,-104.59736,38.9518
2474821707,2082,school,,-104.59812,38.95225
2990127298,2082,school,Hope Montessori,-104.60825,38.93848
3570231193,2082,school,Peyton Elementary School,-104.49851,39.03011
3570233093,2082,school,Peyton High School,-104.49351,39.0328
6135589102,2303,cafe,Starbucks,-104.68192,38.8669
358932390,2082,school,Ute Pass School,-104.99192,38.92082
1424879832,2402,motel,Motel 6,-104.8375,38.88067
1424879833,2402,motel,Super 8,-104.837,38.88091
6044611582,2303,cafe,Building Three Coffee,-104.82212,38.8714
6044611583,2303,cafe,Red Point Cafe,-104.82212,38.87128
6051413810,2303,cafe,Smørbrød,-104.82272,38.87158
6923670925,2303,cafe,Kabob and Gyros Corner,-104.81927,38.8734
6923692240,2402,motel,Spruce Lodge,-104.82032,38.87147
358929187,2082,school,Lytle School,-104.86692,38.60194
428968682,2303,cafe,Black Bear Coffee & Tea Lounge,-104.81611,38.76672
428968702,2303,cafe,Starbucks,-104.81474,38.7673
2273211290,2303,cafe,,-104.85247,38.77095
2376650224,2303,cafe,La Baguette,-104.86306,38.8426
4906478946,2303,cafe,Jives Coffee Lounge,-104.86177,38.84709
6042658543,2303,cafe,Blank Coffee | Food,-104.85967,38.84006
358946683,2082,school,Prairie Winds Elementary School,-104.8034,39.1098
1340874166,2303,cafe,Starbucks,-104.79586,38.96428
2955892998,2303,cafe,Mission Coffee Roasters,-104.79688,39.00112
3763313004,2303,cafe,Starbucks,-104.76069,38.93815
4030844766,2110,hospital,Flying Horse Medical & Aesthetics Center,-104.79878,39.02577
4517775297,2303,cafe,Coffee and Tea Zone,-104.80639,39.01091
2478624397,2082,school,Holy Cross Lutheran School,-104.74906,38.86093
2382436801,2303,cafe,Good Neighbors Meeting House,-104.81511,38.85359
3136282205,2081,university,University of Phoenix,-104.82575,38.83448
4902206627,2303,cafe,Loyal Coffee,-104.82234,38.82786
4904817830,2303,cafe,Rosco’s Coffee House,-104.83406,38.83717
4904817835,2303,cafe,Story Coffee Company,-104.8225,38.83682
5940011818,2303,cafe,Starbucks,-104.82634,38.83394
358929023,2082,school,Wilson Junior High School,-104.73997,38.76722
358929026,2082,school,Sproul Junior High School,-104.74747,38.76333
358929028,2082,school,Widefield High School,-104.73525,38.75472
358929159,2082,school,Fountain Valley School,-104.71108,38.74527
358929189,2082,school,Wigwam School,-104.63053,38.53555
358929201,2082,school,Hanover School,-104.4608,38.58528
358929206,2082,school,Squirrel Creek School,-104.34941,38.62194
358929208,2082,school,Edison School,-104.16524,38.62027
358946712,2082,school,Mesa Ridge High School,-104.71034,38.72204
358946721,2082,school,Janitell Junior High School,-104.69775,38.72083
358946723,2082,school,Martin Luther King Jr Elementary School,-104.69942,38.73472
358946725,2082,school,J A Talbot Elementary School,-104.72025,38.73444
358946730,2082,school,Aragon Elementary School,-104.70164,38.68194
358946735,2082,school,Sunrise Elementary School,-104.68619,38.72897
358946741,2082,school,Webster Elementary School,-104.71386,38.72583
358946744,2082,school,Mesa Elementary School,-104.70025,38.70361
358946841,2082,school,Pinello Elementary School,-104.75636,38.76833
358946858,2082,school,Widefield Elementary School,-104.73414,38.75305
358946860,2082,school,North Security Elementary School,-104.74469,38.76138
5315598945,2501,supermarket,Walmart Supercenter,-104.78109,38.76863
358928940,2110,hospital,Cedar Springs Hospital,-104.81664,38.80194
430004887,2303,cafe,The Coffee Cantina,-104.85915,38.79244
2966533938,2014,arts_centre,Gallery 44,-104.83995,38.80561
4306138590,2303,cafe,Omelets Etc,-104.84134,38.80946
4171861095,2014,arts_centre,Painting With a Twist,-104.72247,38.87289
4171861097,2303,cafe,Starbucks,-104.72213,38.87303
4900634246,2501,supermarket,Sprouts Farmers Market,-104.72318,38.89306
5794788909,2082,school,Primrose School of Springs Ranch,-104.71362,38.88823
6471231062,2303,cafe,Starbucks,-104.71523,38.91079
358947018,2082,school,Manitou Springs Elementary School,-104.91463,38.85589
2487097327,2303,cafe,Starbucks,-104.87666,38.85476
4075133260,2402,motel,Days Inn Manitou Springs,-104.89328,38.85836
4075133261,2402,motel,Dillon Motel,-104.8939,38.85863
4075133262,2402,motel,Rodeway Inn Manitou Springs,-104.89202,38.85745
4075133263,2402,motel,La Fon Motel,-104.89288,38.85777
4075133264,2402,motel,Comfort Inn Manitou Springs,-104.89098,38.85722
4075133265,2402,motel,El Colorado Lodge,-104.88863,38.85665
4075133266,2402,motel,Mel-Haven Lodge,-104.88656,38.85628
4075133267,2402,motel,Rainbow Motel Colorado Springs,-104.88559,38.85611
4075133268,2402,motel,Sunflower Lodge,-104.88502,38.85618
4075133269,2402,motel,Timber Lodge,-104.88378,38.85584
6759508726,2303,cafe,Balanced Rock Cafe,-104.89268,38.86385
1216897908,2303,cafe,Sheldon's Luncheonette,-104.81807,38.88981
2272180984,2303,cafe,Blue Sage Cafe,-104.86396,38.90496
2435329019,2303,cafe,AspenPointe Cafe,-104.86058,38.89496
2478624255,2082,school,Salem Lutheran School,-104.83441,38.89155
4486264188,2303,cafe,Kairos Coffee House,-104.8323,38.89793
4880495699,2303,cafe,Inertia Coffee,-104.81857,38.89828
