osm_id,code,fclass,name,lon,lat
358929515,2082,school,Graneros School,-104.71859,37.9364
726988848,2082,school,Rye High School,-104.92936,37.92521
358929292,2082,school,Benjamin Franklin School,-104.57081,38.29111
358929327,2082,school,Eastwood School,-104.5603,38.2835
358929387,2082,school,Pleasant View Junior High School,-104.54358,38.24584
358929389,2082,school,Park School,-104.55192,38.235
358929392,2082,school,South Mesa School,-104.54886,38.23223
358929397,2082,school,North Mesa School,-104.51664,38.24945
358929399,2082,school,Pueblo County Junior High School,-104.46775,38.24639
358929404,2082,school,Lakeside School,-104.4233,38.2275
358929407,2082,school,Banner School,-104.39497,38.22556
358929219,2082,school,Carlile School,-104.91193,38.33195
5315598825,2501,supermarket,Walmart Supercenter,-104.74005,38.33641
358929339,2082,school,Sunset Park School,-104.65636,38.24611
358929341,2082,school,Columbian School,-104.63053,38.24556
358929344,2082,school,Pitts Junior High School,-104.65859,38.24167
358929346,2082,school,,-104.65553,38.23667
358929351,2082,school,Washington School,-104.63942,38.2375
358929356,2082,school,Hellbeck School,-104.64886,38.23445
358929358,2082,school,Corwin Junior High School,-104.6297,38.23473
358929360,2082,school,Beulah Height School,-104.64859,38.22306
358929363,2082,school,Highland Park School,-104.66081,38.22056
358929370,2082,school,Bessemer School,-104.61664,38.24667
358929377,2082,school,Fulton Heights School,-104.58442,38.23889
2950760413,2501,supermarket,Loaf 'N Jug,-104.66638,38.2338
2950773706,2303,cafe,Starbucks,-104.66477,38.23489
4041363177,2402,motel,Minnequa Motel,-104.62493,38.22448
4041375002,2402,motel,Coronado Motel,-104.62397,38.23073
4375602046,2402,motel,Kozy Motel,-104.62549,38.22217
358929257,2082,school,Somerlid Elementary School,-104.6172,38.29584
358929261,2082,school,Heaton Middle School,-104.58775,38.30278
4041246879,2402,motel,,-104.61296,38.29796
4375602034,2303,cafe,Starbucks,-104.61876,38.31997
5264087709,2303,cafe,Starbucks,-104.62733,38.31064
6164759785,2303,cafe,Love Mug,-104.62213,38.30917
358929246,2082,school,Lincoln School,-104.63775,38.25611
358929254,2082,school,Hyde Park School,-104.64998,38.28297
358929297,2082,school,Parkview School,-104.58775,38.27639
358929303,2082,school,Bradford School,-104.58942,38.26778
358929313,2082,school,Central High School,-104.6247,38.25417
358929315,2082,school,Pueblo High School,-104.62053,38.25416
358929317,2082,school,Strack School,-104.61303,38.25139
358944256,2082,school,Keating Junior High School,-104.62609,38.25334
4375602044,2402,motel,Valustay By Carefree Inns,-104.59783,38.28599
4375602045,2402,motel,Travelers Motel,-104.60627,38.27672
5258137259,2012,community_centre,Waterfront on the Riverwalk,-104.61204,38.26472
